id,title,context,triplets
Food-Id40-2,Tomato ,Tomatoes are found in Arrabbiata sauce and is one of the members of the order Solanales in the Solanaceae family.,<triplet> Tomato  <subj>  Solanales<obj> order 
Food-Id41-1,Arròs_negre ,"Cephalopod ink is an ingredient in Arròs negre. A dish which is from the Catalonia region, in Spain.",<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id41-2,Arròs_negre ,"Arròs negre is from the Catalonia region of spain, it includes Cephalopod ink.",<triplet> Arròs_negre  <subj>  Catalonia<obj> region 
Food-Id41-3,Arròs_negre ,"Arros negre is from the region of Catalonia, Spain, and one of its ingredients is Cephalopod ink.",<triplet> Arròs_negre  <subj>  Cephalopod_ink<obj> ingredient 
Food-Id42-1,Arròs_negre ,Cubanelle is an ingredient in arros negre which is a traditional dish from the Catalonia region of Spain.,<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id42-2,Arròs_negre ,"Cubanelle is an ingredient in Arros negre, that is a dish from the Catalonia region, Spain.",<triplet> Arròs_negre  <subj>  Catalonia<obj> region 
Food-Id42-3,Arròs_negre ,"Cubanelle is in Arros negre, a dish from the Catalonia region of Spain.",<triplet> Arròs_negre  <subj>  Cubanelle<obj> ingredient 
Food-Id43-1,Arròs_negre ,"Cuttlefish is an ingredient in Arròs negre which is from the Catalonia region, in Spain.",<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id43-2,Arròs_negre ,Arros negre contains cuttlefish and is from Catalonia in Spain.,<triplet> Arròs_negre  <subj>  Catalonia<obj> region 
Food-Id43-3,Arròs_negre ,Cuttlefish is an ingredient in Arros negre which is a traditional dish from the Catalonian region of Spain.,<triplet> Arròs_negre  <subj>  Cuttlefish<obj> ingredient 
Food-Id44-1,Arròs_negre ,"Arros negre, containing white rice, is from the Catalonia region in Spain.",<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id44-2,Arròs_negre ,Arros negre contains white rice and is a traditional dish from the Catalonia region of Spain.,<triplet> Arròs_negre  <subj>  Catalonia<obj> region 
Food-Id44-3,Arròs_negre ,"Arròs negre is from the Catalonia region, Spain, and white rice is one of its ingredients.",<triplet> Arròs_negre  <subj>  White_rice<obj> ingredient 
Food-Id45-1,Arròs_negre ,"Arròs negre is from the Catalonia region in Spain, the leaders of Catalonia are the Parliament of Catalonia.",<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id45-2,Arròs_negre ,Arros Negre comes from the region of Catalonia in Spain which is led by the Parliament of Catalonia.,<triplet> Arròs_negre  <subj>  Catalonia<obj> region 
Food-Id45-3,Catalonia ,"Arròs negre is a traditional dish from Spain, and from the Catalonia region, which is led by the Parliament of Catalonia.",<triplet> Catalonia  <subj>  Parliament_of_Catalonia<obj> leader 
Food-Id46-1,Arròs_negre ,The people of Spain are known as Spaniards and are led by Felipe VI of Spain. Arros negre is from the country.,<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id47-1,Arròs_negre ,"Arròs negre is from Spain, whose ethnic group consists of Spaniards and whose leader is Felipe VI.",<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id47-2,Spain ,The ethnic group of Spaniards come from Spain where Felipe VI is the leader and arros negre is a dish.,<triplet> Spain  <subj>  Spaniards<obj> ethnicGroup 
Food-Id47-3,Spain ,Arros negre is a traditional dish from Spain where Felipe VI is the leader and Spaniards are the ethnic group.,<triplet> Spain  <subj>  Felipe_VI_of_Spain<obj> leader 
Food-Id48-1,Arròs_negre ,"Arròs negre is a dish from the Catalonia region of Spain, the country where Felipe VI is the leader.",<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id48-2,Spain ,Arròs negre is from the region of Catalonia in Spain. The leader of Spain is Felipe VI.,<triplet> Spain  <subj>  Felipe_VI_of_Spain<obj> leader 
Food-Id48-3,Arròs_negre ,Arros negre is a traditional dish from the Catalonian region of Spain. The leader of the country is Felipe VI.,<triplet> Arròs_negre  <subj>  Catalonia<obj> region 
Food-Id49-1,Arròs_negre ,"Arros negre, a traditional dish, comes from the region of the Valencian Community in Spain. Cephalopod ink is an ingredient in it.",<triplet> Arròs_negre  <subj>  Valencian_Community<obj> region 
Food-Id49-2,Arròs_negre ,Cephalopod ink is an ingredient in the dish Arròs negre which comes from the region of the Valencian Community in Spain.,<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id49-3,Arròs_negre ,"Arros negre comes from the region of the Valencian community, is a traditional dish from Spain and has Cephalopod ink as an ingredient.",<triplet> Arròs_negre  <subj>  Cephalopod_ink<obj> ingredient 
Food-Id50-1,Arròs_negre ,"Cubanelle is one of the ingredients in Arros negre, which comes from the region of the Valencian Community in Spain.",<triplet> Arròs_negre  <subj>  Valencian_Community<obj> region 
Food-Id50-2,Arròs_negre ,Arros negre contains Cubanelle and is a traditional dish from the Valencian Community in Spain.,<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id51-1,Arròs_negre ,Arros negre is a dish from the Valencian Community in Spain and contains squid.,<triplet> Arròs_negre  <subj>  Valencian_Community<obj> region 
Food-Id51-2,Arròs_negre ,Arròs negre made with squid is a traditional dish from the region of the Valencian Community in Spain.,<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id52-1,Arròs_negre ,Arros negre made with white rice is from the Valencian Community in Spain.,<triplet> Arròs_negre  <subj>  Valencian_Community<obj> region 
Food-Id52-2,Arròs_negre ,Arros Negre is made with white rice and is a traditional dish from the Valencian community in Spain.,<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id52-3,Arròs_negre ,Arros negre contains white rice and comes from the region of the Valencian Community in Spain.,<triplet> Arròs_negre  <subj>  White_rice<obj> ingredient 
Food-Id53-1,Arròs_negre ,"Arròs negre comes from the region of the Valencian Community, in Spain, where Felipe VI of Spain is the leader.",<triplet> Arròs_negre  <subj>  Valencian_Community<obj> region 
Food-Id53-2,Arròs_negre ,Arros negre comes from the region of the Valencian Community in Spain. The leader of Spain is Felipe VI.,<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id53-3,Spain ,Arròs negre is a traditional dish from the Valencian community of Spain the country of which Felipe VI is the leader.,<triplet> Spain  <subj>  Felipe_VI_of_Spain<obj> leader 
Food-Id54-1,Arròs_negre ,Ximo Puig is a leader of the Valencian Community (Spain) where Arros negre comes from.,<triplet> Arròs_negre  <subj>  Valencian_Community<obj> region 
Food-Id54-2,Valencian_Community ,The Valencian Community has Ximo Puig as their leader and the dish arros negre comes from that region of Spain.,<triplet> Valencian_Community  <subj>  Ximo_Puig<obj> leader 
Food-Id54-3,Arròs_negre ,"Arros negre comes from the region of the Valencian Community, Spain. The leader of the community of Valencia is Ximo Puig.",<triplet> Arròs_negre  <subj>  Spain<obj> country 
Food-Id55-1,Asam_pedas ,"A dish popular in Indonesia is asam pedas from the Malay peninsula region, which is fish cooked in sour and hot sauce.",<triplet> Asam_pedas  <subj>  Indonesia<obj> country 
Food-Id55-2,Asam_pedas ,Asam pedas is a dish of fish cooked in a sour and hot sauce which is found in the Malay Peninsula in Indonesia.,"<triplet> Asam_pedas  <subj>  ""Fish cooked in sour and hot sauce""<obj> mainIngredient "
Food-Id55-3,Asam_pedas ,The main ingredient of Asam pedas is fish cooked in a sour and hot sauce. The dish is from the country Indonesia and is eaten in the Malay Peninsula.,<triplet> Asam_pedas  <subj>  Malay_Peninsula<obj> region 
Food-Id56-1,Asam_pedas ,The main ingredients of Asam pedas are fish cooked in sour and hot sauce. It is popular in Indonesia and can be found in the region of Sumatra and Malay peninsula.,<triplet> Asam_pedas  <subj>  Indonesia<obj> country 
Food-Id56-2,Asam_pedas ,"Asam pedas is a dish of fish cooked in a sour and hot sauce, it is found in the region of Sumatra and Malay peninsula and popular in Indonesia.","<triplet> Asam_pedas  <subj>  ""Sumatra and Malay Peninsula""<obj> region "
Food-Id57-1,Asam_pedas ,"The main ingredients of Asam pedas are fish cooked in sour and hot sauce. Asam pedas is a dish from Sumatra, in Indonesia.",<triplet> Asam_pedas  <subj>  Indonesia<obj> country 
Food-Id57-2,Asam_pedas ,Asam pedas is a Sumatran dish which is popular in Indonesia. The main ingredient is fish cooked in sour and hot sauce.,<triplet> Asam_pedas  <subj>  Sumatra<obj> region 
Food-Id58-1,Asam_pedas ,Asam pedas is made from fish cooked in a hot and sour sauce and is found in Sumatra and Malaysia.,<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id58-2,Asam_pedas ,The main ingredients of asam pedas consist of fish cooked in a sour and hot sauce. The dish originated in Sumatra and is also found in Malaysia.,<triplet> Asam_pedas  <subj>  Sumatra<obj> region 
Food-Id59-1,Asam_pedas ,Asam pedas is a food found in Malaysia which is led by Abu Zahar Ujang and has the capital of Kuala Lumpur.,<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id59-2,Malaysia ,"Asam pedas is a food found in Malaysia, which leader is Abu Zahar Ujang and its capital is Kuala Lumpur.",<triplet> Malaysia  <subj>  Kuala_Lumpur<obj> capital 
Food-Id60-1,Asam_pedas ,"The leader of Malaysia is Najib Razak and the city of Kuala Lumpur is the capital, it's also where the dish asam pedas is found.",<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id60-2,Malaysia ,Asam pedas is a dish from Malaysia that has the capital city of Kuala Lumpur and is led by Najib Razak.,<triplet> Malaysia  <subj>  Kuala_Lumpur<obj> capital 
Food-Id60-3,Malaysia ,Asam pedas is a food found in Malaysia where the capital is Kuala Lumpur and a leader is Najib Razak.,<triplet> Malaysia  <subj>  Najib_Razak<obj> leader 
Food-Id61-1,Asam_pedas ,Putrajaya is the capital of Malaysia which has a Malay ethnic group. Asam pedas is a food from there.,<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id61-2,Malaysia ,Asam pedas is a food found in Malaysia where the Malays are an ethnic group and Putrajaya is a capital.,<triplet> Malaysia  <subj>  Putrajaya<obj> capital 
Food-Id61-3,Malaysia ,Asam pedas is a food found in Malaysia where Putrajaya is the capital and the Malaysian Malay are an ethnic group.,<triplet> Malaysia  <subj>  Malaysian_Malay<obj> ethnicGroup 
Food-Id62-1,Asam_pedas ,"Asam pedas is a food found in Malaysia, where the capital is Putrajaya and the leader is Abu Zahar Ujang.",<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id62-2,Malaysia ,"Asam pedas is a food found in Malaysia, which leader is Abu Zahar Ujang and its capital is Putrajaya.",<triplet> Malaysia  <subj>  Putrajaya<obj> capital 
Food-Id62-3,Malaysia ,"Asam pedas is a found in malaysia, where the capital is Putrajaya and Abu Zahar Ujang is the name of the leader.",<triplet> Malaysia  <subj>  Abu_Zahar_Ujang<obj> leader 
Food-Id63-1,Asam_pedas ,"Asam pedas is a food found in Malaysia, where the capital is Putrajaya and where Arifin Zakaria is the leader.",<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id63-2,Malaysia ,"Asam pedas is a food found in Malaysia, which leader is Arifin Zakaria and its capital is Putrajaya.",<triplet> Malaysia  <subj>  Putrajaya<obj> capital 
Food-Id64-1,Asam_pedas ,"Asam pedas is a food found in Malaysia, the capital of which is Putrajaya. Najib Razak is the leader of Malaysia.",<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id65-1,Asam_pedas ,"Asam pedas is a food from Malaysia where the capital is Kuala Lumpur, and the Malaysian Chinese are one of the ethnic groups.",<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id65-2,Malaysia ,Asam pedas is a food found in Malaysia where the Malaysian chinese are an ethnic group and the capital city is Kuala Lumpur.,<triplet> Malaysia  <subj>  Malaysian_Chinese<obj> ethnicGroup 
Food-Id65-3,Malaysia ,Asam pedas is a food from Malaysia where the capital is Kuala Lumpur and the Malaysian chinese are an ethnic group.,<triplet> Malaysia  <subj>  Kuala_Lumpur<obj> capital 
Food-Id66-1,Asam_pedas ,An ethnic group in Malaysia which is led by Abdul Halim of Kedah are the Malaysian Chinese. Asam pedas is a food found in Malaysia.,<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id66-2,Malaysia ,Abdul Halim of Kedah is the leader of Malaysia where Malaysian Chinese people form an ethnic group and Asam Pedas is a traditional food.,<triplet> Malaysia  <subj>  Malaysian_Chinese<obj> ethnicGroup 
Food-Id66-3,Malaysia ,"Asam pedas is a food found in Malaysia, which leader is Abdul Halim of Kedah and one of its ethnic groups is Malaysian chinese.",<triplet> Malaysia  <subj>  Abdul_Halim_of_Kedah<obj> leader 
Food-Id67-1,Asam_pedas ,Abu Zahar Ujang is the leader of Malaysia. An ethnic group there are the Malaysian Chinese. Asam pedas is a food found in that country.,<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id67-2,Malaysia ,"Malaysia has the Malaysian Chinese as an ethnic group, asam pedas as a local dish and Abu Zahar Ujang as a leader.",<triplet> Malaysia  <subj>  Malaysian_Chinese<obj> ethnicGroup 
Food-Id67-3,Malaysia ,"Asam pedas is a food found in Malaysia, where Abu Zahar Ujang is a leader and where the Malaysian Chinese are an ethnic group.",<triplet> Malaysia  <subj>  Abu_Zahar_Ujang<obj> leader 
Food-Id68-1,Asam_pedas ,Asam pedas is a dish from Malaysia where the leader is Abdul Halim of Kedah and the capital city is Kuala Lumpur.,<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id68-2,Malaysia ,"Asam pedas is a food found in Malaysia, where the capital is Kuala Lumpur and the leader is Abdul Halim of Kedah.",<triplet> Malaysia  <subj>  Abdul_Halim_of_Kedah<obj> leader 
Food-Id68-3,Malaysia ,Asam pedas is a food found in Malaysia where the capital is Kuala Lumpur and a leader is Abdul Halim of Kedah.,<triplet> Malaysia  <subj>  Kuala_Lumpur<obj> capital 
Food-Id69-1,Asam_pedas ,"Asam pedas is a Malaysian dish. The leader of Malaysia is Abdul Halim of Kedah, and its capital is Putrajaya.",<triplet> Asam_pedas  <subj>  Malaysia<obj> country 
Food-Id69-2,Malaysia ,"Asam pedas is a food found in Malaysia, where the leader is Abdul Halim of Kedah and the capital is Putrajaya.",<triplet> Malaysia  <subj>  Abdul_Halim_of_Kedah<obj> leader 
Food-Id69-3,Malaysia ,"Asam pedas is a food found in Malaysia, which leader is Abdul Halim of Kedah and its capital is Putrajaya.",<triplet> Malaysia  <subj>  Putrajaya<obj> capital 
Food-Id70-1,Asam_pedas ,Asam pedas (from the Malay Peninsula region) comes from the countries of Indonesia and Malaysia. The main ingredients of Asam pedas are fish cooked in sour and hot sauce.,"<triplet> Asam_pedas  <subj>  ""Fish cooked in sour and hot sauce""<obj> mainIngredient "
Food-Id70-2,Asam_pedas ,"Asam pedas comes from Indonesia, Malaysia and the Malay peninsula. It is a dish of fish cooked in a sour and hot sauce.",<triplet> Asam_pedas  <subj>  Malay_Peninsula<obj> region 
Food-Id71-1,Asam_pedas ,"Asam pedas is a dish of fish in a sour and hot sauce found in Sumatra and Malay Peninsula, Indonesia and Malaysia.","<triplet> Asam_pedas  <subj>  ""Sumatra and Malay Peninsula""<obj> region "
Food-Id71-2,Asam_pedas ,"The dish Asam pedas comes from the region of Sumatra and the Malay Peninsula, Indonesia and Malaysia and the main ingredients are fish cooked in sour and hot sauce.","<triplet> Asam_pedas  <subj>  ""Fish cooked in sour and hot sauce""<obj> mainIngredient "
Food-Id71-3,Asam_pedas ,"Asam pedas is found in the region of Sumatra and Malay peninsula, Indonesia and Malaysia. The main ingredients are fish cooked in sour and hot sauce.","<triplet> Asam_pedas  <subj>  ""Indonesia and Malaysia""<obj> country "
Food-Id72-1,Asam_pedas ,"Asam pedas, also known as Asam padeh, is a dish made in Sumatra, coming from the countries of Indonesia and Malaysia.",<triplet> Asam_pedas  <subj>  Sumatra<obj> region 
